x	y
582.1	514.9
582.1	515.0
582.1	514.9
582.1	514.9
582.1	514.9
582.1	514.9
582.1	514.9
582.1	514.9
582.0	514.9
582.1	514.9
582.1	514.9
582.0	514.9
582.1	514.9
582.1	514.9
582.0	514.9
582.1	514.9
582.0	514.9
582.0	514.9
582.1	514.9
582.1	514.9
582.0	514.9
582.0	514.9
582.1	514.9
582.0	514.9
582.0	514.9
581.9	514.9
582.0	514.9
582.1	514.9
582.0	514.9
582.0	514.9
582.0	514.9
582.0	514.9
582.0	514.9
582.1	514.9
582.0	514.9
582.0	514.9
582.0	514.9
582.0	514.9
582.0	514.9
582.0	514.9
582.0	514.9
582.0	514.9
582.1	514.9
582.1	514.9
582.1	514.9
582.1	514.9
582.1	515.7
582.1	515.7
582.1	515.9
582.1	515.9
540.1	516.8
540.1	516.8
540.1	516.9
540.1	516.9
540.0	516.9
540.0	516.9
540.0	516.9
540.0	516.9
539.8	516.9
539.3	516.9
539.2	516.9
539.1	516.9
539.1	516.9
539.1	516.9
539.1	516.9
539.1	516.9
539.1	516.9
539.1	516.9
539.1	516.9
539.1	516.9
539.1	516.9
539.1	516.9
539.1	516.9
539.1	516.9
539.1	516.9
539.1	516.9
539.2	516.9
539.1	516.9
539.1	516.9
539.4	516.9
539.3	516.9
539.7	516.9
539.8	516.9
539.9	516.9
540.0	516.9
539.9	516.9
539.9	516.9
539.9	516.9
539.9	516.9
540.0	516.9
540.0	516.9
540.0	516.9
540.0	516.9
540.0	516.9
540.0	516.9
540.0	516.9
540.0	516.9
540.0	516.9
540.0	516.9
540.0	516.9
540.0	516.9
540.0	516.9
540.0	516.9
540.0	516.9
540.0	516.9
540.0	516.9
540.0	516.9
540.0	516.9
499.3	517.8
499.0	517.9
499.0	517.9
498.8	517.9
498.5	517.9
498.1	517.9
498.1	517.9
498.1	517.9
498.1	517.9
498.1	517.9
498.1	517.9
498.1	517.9
498.0	517.9
498.1	517.9
498.1	517.9
498.0	517.9
498.1	517.9
498.1	517.9
498.0	517.9
498.0	517.9
498.1	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.1	517.9
498.0	517.9
498.0	517.9
498.1	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
498.0	517.9
497.9	517.9
498.0	517.9
498.0	517.9
498.1	517.9
498.9	517.9
457.2	515.8
457.1	515.8
457.1	515.8
457.1	515.9
457.1	515.9
457.0	515.9
456.9	515.9
456.1	515.9
456.1	515.9
456.1	515.9
456.1	515.9
456.1	515.9
456.1	515.9
456.1	515.9
456.1	515.9
456.1	515.9
456.1	515.9
456.0	515.9
456.1	515.9
456.1	515.9
456.0	515.9
456.1	515.9
456.1	515.9
456.0	515.9
456.1	515.9
456.1	515.9
456.1	515.9
456.1	515.9
456.1	515.9
456.0	515.9
456.1	515.9
456.1	515.9
456.0	515.9
456.1	515.9
456.1	515.9
456.0	515.9
456.1	515.9
456.1	515.9
456.0	515.9
456.1	515.9
456.0	515.9
456.0	515.9
456.1	515.9
455.9	515.9
456.0	515.9
456.1	515.9
456.0	515.9
456.1	515.9
456.0	515.9
456.1	515.9
456.0	515.9
456.1	515.9
456.1	515.9
456.1	515.9
456.1	515.9
456.1	515.9
456.1	515.9
456.1	515.9
417.1	516.6
415.8	516.7
415.1	516.7
415.1	516.6
415.0	516.6
414.7	516.1
414.1	515.9
414.1	515.9
414.1	515.9
414.1	515.9
414.1	515.9
414.1	515.9
414.1	515.9
414.0	515.9
414.1	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.0	515.9
414.1	515.9
414.1	515.9
414.0	515.9
414.1	515.9
414.1	515.9
414.1	516.8
375.4	516.7
374.1	516.7
373.9	516.8
373.2	516.8
373.0	516.9
373.1	516.9
373.1	516.9
373.1	516.9
373.1	516.9
373.1	516.9
373.0	516.9
373.1	516.9
373.1	516.9
373.0	516.9
372.9	516.9
372.9	516.9
372.7	516.9
372.7	516.9
372.8	516.9
372.6	516.9
372.6	516.9
372.7	516.9
372.8	516.9
372.7	516.9
372.7	516.9
373.0	516.9
372.9	516.9
372.9	516.9
373.0	516.9
372.9	516.9
372.9	516.9
373.0	516.9
373.0	516.9
373.0	516.9
373.0	516.9
373.0	516.9
373.0	516.9
373.0	516.9
373.0	516.9
373.0	516.9
373.0	516.9
373.0	516.9
372.9	516.9
373.0	516.9
373.0	516.9
372.8	516.9
372.9	516.9
373.0	516.9
372.9	516.9
373.0	516.9
373.0	516.9
373.0	516.9
373.1	516.9
373.1	516.9
373.0	516.9
373.1	516.9
333.3	516.7
332.1	516.8
332.1	516.8
332.1	516.8
331.9	516.9
331.7	516.9
331.3	516.9
331.1	516.9
331.1	516.9
331.1	516.9
331.1	516.9
331.1	516.9
331.1	516.9
331.1	516.9
331.1	516.9
331.0	516.9
331.1	516.9
331.1	516.9
331.0	516.9
331.1	516.9
331.1	516.9
331.0	516.9
331.1	516.9
331.0	516.9
331.0	516.9
331.0	516.9
331.1	516.9
330.9	516.9
331.0	516.9
331.0	516.9
331.1	516.9
331.1	516.9
331.1	516.9
331.0	516.9
331.0	516.9
331.1	516.9
331.0	516.9
331.0	516.9
331.1	516.9
331.0	516.9
331.0	516.9
331.0	516.9
331.0	516.9
331.1	516.9
331.0	516.9
331.0	516.9
331.0	516.9
331.0	516.9
331.0	516.9
331.0	516.9
331.0	516.9
331.0	516.9
331.0	516.9
331.0	516.9
331.0	516.9
331.0	516.9
331.1	516.9
331.0	516.9
331.1	516.9
331.1	516.9
331.0	516.9
331.0	516.9
331.1	516.9
331.1	516.9
292.9	515.7
291.1	515.8
290.2	515.8
290.1	515.9
290.1	515.9
290.1	515.9
290.0	515.9
290.1	515.9
290.1	515.9
290.0	515.9
290.0	515.9
290.0	515.9
290.0	515.9
289.9	515.9
289.9	515.9
289.8	515.9
289.9	515.9
289.9	515.9
289.5	515.9
289.6	515.9
289.6	515.9
289.2	515.9
289.2	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.2	515.9
289.2	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.0	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
288.9	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.2	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.1	515.9
289.3	515.9
290.0	516.7
250.1	517.7
249.1	517.7
249.1	517.7
249.1	517.7
249.1	517.6
249.1	517.7
249.0	517.8
248.8	517.7
248.1	517.7
248.1	517.3
248.1	517.1
248.1	516.9
248.1	516.9
248.1	516.9
248.1	517.0
248.1	516.9
248.1	517.0
248.1	516.9
248.0	516.9
248.1	516.9
248.0	516.9
248.0	516.9
247.9	516.9
248.0	517.0
247.9	516.9
247.9	516.9
247.9	516.9
248.0	516.9
248.1	516.9
247.9	516.9
247.8	516.9
247.7	517.2
247.5	516.9
247.3	517.1
247.3	516.9
247.2	516.9
247.1	516.9
247.1	516.9
247.1	517.0
247.2	516.9
247.1	516.9
247.1	516.9
247.1	517.0
247.1	517.1
247.1	517.1
247.1	516.9
247.1	516.9
247.1	516.9
247.1	517.0
247.1	516.9
247.1	517.0
247.1	516.9
247.2	517.2
247.1	517.1
247.1	517.2
247.1	517.1
247.1	517.1
247.1	516.9
247.1	516.9
247.1	517.0
247.1	516.9
247.1	516.9
247.1	516.9
247.1	516.9
247.1	516.9
247.1	516.9
247.1	516.9
247.1	516.9
247.1	516.9
247.1	516.9
247.1	516.9
247.1	516.9
247.1	516.9
247.1	516.9
247.1	516.9
247.5	517.3
248.0	517.8
207.0	515.7
206.1	515.8
206.1	515.8
206.1	515.8
206.0	515.8
205.9	515.8
206.0	515.8
205.6	515.8
205.6	515.8
205.5	515.8
205.2	515.8
205.3	515.8
205.1	515.8
205.1	515.8
205.1	515.8
205.1	515.8
205.1	515.8
205.1	515.8
205.1	515.8
205.1	515.8
205.1	515.9
205.1	515.9
205.1	515.8
205.1	515.8
205.1	515.9
205.1	515.8
205.1	515.9
205.1	515.8
205.1	515.9
205.1	515.9
205.1	515.9
205.1	515.8
205.1	515.8
205.1	515.8
205.1	515.9
205.1	515.9
205.1	515.9
205.1	515.8
205.1	515.9
205.1	515.9
205.1	515.9
205.1	515.8
205.1	515.9
205.1	515.9
205.1	515.9
205.1	515.9
205.1	515.9
205.0	515.9
205.0	515.9
205.1	515.9
205.1	515.9
205.1	515.8
205.1	515.9
205.1	515.8
205.1	515.8
205.1	515.8
205.1	515.8
205.1	515.8
205.1	515.8
205.4	515.8
168.0	516.5
165.5	516.7
165.1	516.7
164.3	516.7
164.1	516.7
164.1	516.7
164.1	516.8
164.1	516.7
164.1	516.8
164.1	516.8
164.0	516.8
164.1	516.8
163.9	516.8
163.9	516.8
163.5	516.8
163.3	516.8
163.3	516.8
163.2	516.8
163.1	516.8
163.1	516.8
163.1	516.8
163.1	516.8
163.1	516.8
163.2	516.8
163.1	516.8
163.1	516.9
163.1	516.9
163.1	516.8
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.9
163.1	516.8
163.1	516.8
163.2	516.8
163.5	516.8
163.7	516.8
164.1	516.8
125.2	516.5
124.1	516.7
123.8	516.7
123.1	516.7
123.1	516.7
123.1	516.7
123.1	516.7
124.1	516.7
124.1	516.7
124.1	516.7
123.1	516.7
122.9	516.7
123.1	516.7
123.0	516.7
122.8	516.7
122.3	516.7
122.2	516.7
122.1	516.7
122.1	516.8
122.1	516.8
122.1	516.8
122.1	516.8
122.1	516.8
122.1	516.8
122.1	516.8
122.1	516.8
122.0	516.8
122.0	516.8
121.9	516.8
122.0	516.8
122.1	516.8
121.9	516.8
122.0	516.8
122.1	516.8
121.9	516.8
122.1	516.8
122.0	516.8
122.2	516.8
122.0	516.8
122.1	516.8
122.1	516.8
122.1	516.9
122.1	516.8
122.1	516.8
122.0	516.9
121.9	516.8
121.9	516.8
122.0	516.8
122.0	516.8
121.9	516.8
122.0	516.8
121.9	516.8
121.9	516.8
122.0	516.9
122.0	516.8
122.1	516.8
122.2	516.8
122.0	516.8
122.0	516.8
122.0	516.8
122.0	516.8
122.0	516.8
122.0	516.8
122.0	516.8
122.0	516.8
122.0	516.8
122.0	516.8
122.0	516.8
122.0	516.8
122.0	516.8
122.0	516.8
122.0	516.8
122.0	516.8
122.1	516.8
122.0	516.8
122.0	516.8
122.1	516.8
122.1	516.8
82.1	 516.7
81.0	 516.8
80.1	 516.9
80.1	 516.9
80.1	 516.9
80.1	 516.9
80.0	 516.9
80.1	 516.9
80.1	 516.9
80.0	 516.9
80.0	 516.9
80.0	 516.9
80.0	 516.9
80.0	 516.9
80.0	 516.9
80.0	 516.9
79.9	 516.9
80.0	 516.9
80.0	 516.9
80.0	 516.9
79.9	 516.9
79.8	 516.9
79.9	 516.9
79.8	 516.9
79.9	 516.9
79.8	 517.0
79.9	 516.9
79.8	 517.1
79.8	 517.1
79.7	 516.9
79.7	 516.9
79.9	 516.9
79.8	 516.9
79.8	 516.9
79.7	 516.9
79.9	 516.9
79.7	 516.9
79.5	 516.9
79.8	 516.9
79.8	 517.1
79.5	 517.0
79.4	 517.0
79.7	 516.9
79.7	 516.9
79.7	 517.1
79.7	 517.1
79.8	 517.0
79.5	 516.9
79.8	 516.9
79.7	 516.9
79.8	 517.3
79.7	 517.1
79.8	 517.1
79.7	 517.1
79.8	 517.1
79.7	 516.9
79.9	 516.9
79.8	 516.9
80.0	 516.9
79.9	 516.9
80.0	 516.9
80.0	 516.9
80.0	 516.9
80.1	 516.9
