x	y
511.0	516.9
511.1	517.2
511.0	517.9
511.0	517.9
511.1	517.9
511.1	515.9
511.1	515.9
511.1	515.9
511.1	515.9
511.1	515.9
511.1	515.9
511.0	515.9
511.1	515.9
511.0	515.9
511.0	515.9
511.0	515.9
511.0	515.9
511.0	515.9
511.0	515.9
511.0	515.9
511.0	515.9
511.0	515.9
511.0	515.9
510.7	515.9
510.3	515.9
510.2	515.9
510.1	515.9
510.1	515.9
510.1	515.9
510.0	515.9
510.1	515.9
510.1	515.9
510.0	515.9
510.1	515.9
510.1	515.9
510.0	515.9
510.0	515.9
510.1	515.6
510.0	515.8
510.1	515.6
510.0	515.3
510.0	515.5
510.0	515.2
510.0	515.4
510.0	515.1
510.0	515.2
510.0	515.0
510.0	515.1
510.0	515.0
510.0	515.0
510.0	515.0
510.0	515.1
510.0	515.0
510.0	515.0
510.0	515.0
510.0	515.0
510.0	515.0
510.0	515.0
510.0	515.0
510.0	515.0
510.1	515.0
510.1	515.0
510.1	515.1
510.0	515.3
510.0	515.5
510.1	515.9
510.1	515.9
510.0	515.9
510.0	515.9
510.1	515.9
510.1	515.9
510.1	515.9
510.1	515.9
510.1	515.9
510.1	515.9
510.7	515.9
510.9	515.9
511.0	515.9
511.1	515.9
511.1	515.9
511.1	516.0
511.6	516.9
513.1	517.9
513.1	517.9
513.1	517.9
513.0	517.9
513.0	517.9
513.0	517.9
512.2	517.9
512.1	517.9
512.1	517.9
512.0	517.9
512.1	517.9
512.0	517.9
512.0	517.9
512.0	517.9
512.0	517.9
512.0	517.9
512.0	517.9
512.0	517.9
512.0	517.9
512.0	517.9
512.0	517.9
512.0	517.5
512.0	517.8
512.0	517.4
512.0	517.1
511.8	517.0
511.9	517.1
511.1	517.0
511.4	517.0
511.1	516.9
511.1	517.0
511.1	516.9
511.1	516.9
511.1	516.9
511.1	516.9
511.1	516.9
511.1	516.9
511.1	516.9
511.1	516.9
511.1	516.9
511.1	516.9
511.1	516.9
511.1	516.9
511.1	516.9
511.1	516.9
511.1	516.9
511.1	516.9
511.1	516.9
511.1	516.9
511.1	516.9
511.0	516.9
511.1	516.9
511.1	516.9
511.0	516.9
511.1	516.9
511.1	516.9
511.0	516.9
511.1	517.0
511.0	516.9
511.0	517.0
511.0	517.0
511.0	517.0
511.1	517.0
511.1	517.2
511.2	517.9
512.0	517.9
512.0	517.9
512.1	518.2
